id,name,first_air_date,popularity,vote_average,vote_count,provider,provider_id,content-type,Action & Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Kids,Mystery,News,Reality,Sci-Fi & Fantasy,Soap,Talk,War & Politics,Western,Action,Adventure,Fantasy,History,Horror,Music,Romance,Science Fiction,TV Movie,Thriller,War,release_date,ticker
550,Fight Club,1999-10-15,36.3909,8.439,30189,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999-10-15,NFLX
206647,Spectre,2015-10-26,59.5264,6.558,10692,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2015-10-26,NFLX
385687,Fast X,2023-05-17,34.9789,7.045,5864,Netflix,8,Movie,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2023-05-17,NFLX
37799,The Social Network,2010-10-01,41.3365,7.369,12389,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-10-01,NFLX
281957,The Revenant,2015-12-25,38.7044,7.534,18400,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2015-12-25,NFLX
450465,Glass,2019-01-16,60.6996,6.663,8632,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2019-01-16,NFLX
1100782,Smile 2,2024-10-16,30.307,6.6,1462,Netflix,8,Movie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-10-16,NFLX
777443,The Electric State,2025-03-07,32.2234,6.591,1069,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2025-03-07,NFLX
38575,The Karate Kid,2010-06-10,47.5278,6.545,6132,Netflix,8,Movie,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2010-06-10,NFLX
426063,Nosferatu,2024-12-25,34.3835,6.701,2561,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2024-12-25,NFLX
2609,"Planes, Trains and Automobiles",1987-11-26,45.1638,7.2,1989,Netflix,8,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987-11-26,NFLX
693134,Dune: Part Two,2024-02-27,31.3996,8.147,6570,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2024-02-27,NFLX
8587,The Lion King,1994-06-15,32.2236,8.257,18698,Netflix,8,Movie,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994-06-15,NFLX
4348,Pride & Prejudice,2005-09-16,32.2952,8.067,8213,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005-09-16,NFLX
1585,It's a Wonderful Life,1946-12-20,52.8901,8.3,4476,Netflix,8,Movie,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1946-12-20,NFLX
3600,I Still Know What You Did Last Summer,1998-11-13,55.9136,5.359,1525,Netflix,8,Movie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1998-11-13,NFLX
674,Harry Potter and the Goblet of Fire,2005-11-16,30.954,7.802,21130,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2005-11-16,NFLX
98,Gladiator,2000-05-04,32.0883,8.219,19606,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2000-05-04,NFLX
343668,Kingsman: The Golden Circle,2017-09-20,40.6075,6.958,10582,Netflix,8,Movie,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2017-09-20,NFLX
299537,Captain Marvel,2019-03-06,42.3152,6.802,15986,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2019-03-06,NFLX
807,Se7en,1995-09-22,31.3282,8.375,21653,Netflix,8,Movie,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1995-09-22,NFLX
346685,The Girl on the Train,2016-10-05,55.8767,6.4,5769,Netflix,8,Movie,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016-10-05,NFLX
1011985,Kung Fu Panda 4,2024-03-02,31.0865,7.069,3051,Netflix,8,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2024-03-02,NFLX
402431,Wicked,2024-11-20,31.0272,6.931,2070,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2024-11-20,NFLX
698687,Transformers One,2024-09-11,31.0749,8.1,1203,Netflix,8,Movie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2024-09-11,NFLX
673,Harry Potter and the Prisoner of Azkaban,2004-05-31,31.2266,8.012,22055,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2004-05-31,NFLX
2108,The Breakfast Club,1985-02-15,44.7533,7.734,8125,Netflix,8,Movie,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985-02-15,NFLX
497698,Black Widow,2021-07-07,35.0884,7.209,10455,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2021-07-07,NFLX
377,A Nightmare on Elm Street,1984-11-09,40.1862,7.332,5286,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1984-11-09,NFLX
294963,Bone Tomahawk,2015-10-23,35.0906,6.866,2298,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015-10-23,NFLX
569094,Spider-Man: Across the Spider-Verse,2023-05-31,30.3386,8.343,7498,Netflix,8,Movie,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2023-05-31,NFLX
4421,G.I. Jane,1997-08-19,34.9237,6.469,1719,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997-08-19,NFLX
346672,Underworld: Blood Wars,2016-11-24,45.9869,5.897,3738,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2016-11-24,NFLX
10925,The Return of the Living Dead,1985-04-25,42.5195,7.184,2123,Netflix,8,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1985-04-25,NFLX
429200,Good Time,2017-08-11,43.0374,7.206,2882,Netflix,8,Movie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017-08-11,NFLX
279,Amadeus,1984-09-19,30.9778,8.024,4385,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1984-09-19,NFLX
423204,Angel Has Fallen,2019-08-21,31.2489,6.592,3593,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019-08-21,NFLX
167073,Brooklyn,2015-10-20,32.4585,7.313,3119,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015-10-20,NFLX
700391,65,2023-03-02,41.7966,5.976,2528,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2023-03-02,NFLX
700391,65,2023-03-02,41.7966,5.976,2528,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2023-03-02,NFLX
339967,Colossal,2017-04-06,37.3367,6.281,2119,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017-04-06,NFLX
2667,The Blair Witch Project,1999-07-14,30.4947,6.351,4998,Netflix,8,Movie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1999-07-14,NFLX
822119,Captain America: Brave New World,2025-02-12,290.182,6.144,1608,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2025-02-12,DIS
974576,Conclave,2024-10-25,188.8202,7.192,2024,Disney+,337,Movie,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024-10-25,DIS
1241982,Moana 2,2024-11-21,147.0271,7.084,2268,Disney+,337,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-11-21,DIS
762509,Mufasa: The Lion King,2024-12-18,142.9646,7.416,2011,Disney+,337,Movie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-12-18,DIS
939243,Sonic the Hedgehog 3,2024-12-19,141.8192,7.732,2457,Disney+,337,Movie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2024-12-19,DIS
615,The Passion of the Christ,2004-02-25,114.9596,7.52,4819,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-02-25,DIS
696506,Mickey 17,2025-02-28,113.067,6.91,1718,Disney+,337,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2025-02-28,DIS
615,The Passion of the Christ,2004-02-25,114.9596,7.5,4819,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-02-25,DIS
950396,The Gorge,2025-02-13,91.4969,7.733,2455,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2025-02-13,DIS
299536,Avengers: Infinity War,2018-04-25,110.6769,8.235,30442,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2018-04-25,DIS
558449,Gladiator II,2024-11-13,68.1141,6.751,3237,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2024-11-13,DIS
1010581,My Fault,2023-06-08,72.5331,7.817,3657,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023-06-08,DIS
680,Pulp Fiction,1994-09-10,74.9975,8.489,28596,Disney+,337,Movie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1994-09-10,DIS
912649,Venom: The Last Dance,2024-10-22,69.5744,6.783,3211,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2024-10-22,DIS
533535,Deadpool & Wolverine,2024-07-24,69.9032,7.603,7106,Disney+,337,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2024-07-24,DIS
519182,Despicable Me 4,2024-06-20,67.0019,7.05,2718,Disney+,337,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024-06-20,DIS
539972,Kraven the Hunter,2024-12-11,61.5312,6.601,1595,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2024-12-11,DIS
429,"The Good, the Bad and the Ugly",1966-12-22,61.8246,8.463,8949,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1966-12-22,DIS
823219,Flow,2024-08-29,59.7479,8.2,1856,Disney+,337,Movie,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2024-08-29,DIS
1084199,Companion,2025-01-22,58.5648,7.072,1136,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2025-01-22,DIS
315635,Spider-Man: Homecoming,2017-07-05,85.9124,7.331,22151,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2017-07-05,DIS
1184918,The Wild Robot,2024-09-12,56.2456,8.324,4787,Disney+,337,Movie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024-09-12,DIS
1156593,Your Fault,2024-12-26,53.6999,7.14,1219,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024-12-26,DIS
933260,The Substance,2024-09-07,55.6315,7.14,4484,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-09-07,DIS
209112,Batman v Superman: Dawn of Justice,2016-03-23,76.3566,5.977,18223,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2016-03-23,DIS
420818,The Lion King,2019-07-12,79.3952,7.11,10325,Disney+,337,Movie,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2019-07-12,DIS
769,GoodFellas,1990-09-12,62.1976,8.455,13310,Disney+,337,Movie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990-09-12,DIS
335984,Blade Runner 2049,2017-10-04,47.1166,7.578,14055,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017-10-04,DIS
284054,Black Panther,2018-02-13,72.9206,7.373,22516,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2018-02-13,DIS
1022789,Inside Out 2,2024-06-11,50.7776,7.556,5774,Disney+,337,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-06-11,DIS
321612,Beauty and the Beast,2017-03-16,77.8782,6.971,15596,Disney+,337,Movie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017-03-16,DIS
11,Star Wars,1977-05-25,77.9763,8.203,21084,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1977-05-25,DIS
299534,Avengers: Endgame,2019-04-24,63.2407,8.237,26258,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2019-04-24,DIS
7451,xXx,2002-08-09,47.5123,5.938,4401,Disney+,337,Movie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2002-08-09,DIS
845781,Red One,2024-10-31,45.0807,7.056,2461,Disney+,337,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2024-10-31,DIS
157336,Interstellar,2014-11-05,40.3658,8.454,37003,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014-11-05,DIS
181808,Star Wars: The Last Jedi,2017-12-13,74.7713,6.778,15559,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2017-12-13,DIS
597,Titanic,1997-11-18,44.4478,7.905,25923,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997-11-18,DIS
283995,Guardians of the Galaxy Vol. 2,2017-04-19,71.1511,7.612,21912,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2017-04-19,DIS
1064213,Anora,2024-10-14,43.9255,7.1,2072,Disney+,337,Movie,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024-10-14,DIS
218,The Terminator,1984-10-26,70.8376,7.664,13529,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1984-10-26,DIS
351286,Jurassic World: Fallen Kingdom,2018-06-06,57.162,6.538,12024,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2018-06-06,DIS
198663,The Maze Runner,2014-09-10,43.4781,7.189,17306,Disney+,337,Movie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2014-09-10,DIS
284053,Thor: Ragnarok,2017-10-02,61.4571,7.584,21075,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2017-10-02,DIS
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,45.0716,7.134,10888,Disney+,337,Movie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2005-12-07,DIS
293167,Kong: Skull Island,2017-03-08,71.4806,6.544,10621,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2017-03-08,DIS
665,Ben-Hur,1959-11-18,30.9341,7.888,2866,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1959-11-18,DIS
297762,Wonder Woman,2017-05-30,67.0568,7.216,20174,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2017-05-30,DIS
320288,Dark Phoenix,2019-06-05,66.8773,5.971,6655,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2019-06-05,DIS
348,Alien,1979-05-25,65.4313,8.163,15215,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1979-05-25,DIS
335988,Transformers: The Last Knight,2017-06-16,62.0324,6.053,6342,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2017-06-16,DIS
671,Harry Potter and the Philosopher's Stone,2001-11-16,38.31,7.902,28137,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2001-11-16,DIS
302946,The Accountant,2016-10-13,41.6163,7.1,6418,Disney+,337,Movie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016-10-13,DIS
829557,365 Days: This Day,2022-04-26,39.9386,5.897,1699,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022-04-26,DIS
76600,Avatar: The Way of Water,2022-12-14,39.4832,7.611,12489,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2022-12-14,DIS
76600,Avatar: The Way of Water,2022-12-14,39.4832,7.611,12489,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2022-12-14,DIS
319,True Romance,1993-09-09,50.6461,7.545,2807,Disney+,337,Movie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993-09-09,DIS
24428,The Avengers,2012-04-25,36.0158,7.741,31640,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2012-04-25,DIS
1118031,Apocalypse Z: The Beginning of the End,2024-10-04,36.1285,6.718,1043,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2024-10-04,DIS
573435,Bad Boys: Ride or Die,2024-06-05,36.7483,7.385,2857,Disney+,337,Movie,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2024-06-05,DIS
4233,Scream 2,1997-12-12,47.7345,6.495,4310,Disney+,337,Movie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1997-12-12,DIS
424,Schindler's List,1993-12-15,39.2834,8.564,16384,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1993-12-15,DIS
497,The Green Mile,1999-12-10,38.2013,8.504,18029,Disney+,337,Movie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1999-12-10,DIS
808,Shrek,2001-05-18,36.4478,7.75,17619,Disney+,337,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2001-05-18,DIS
371638,The Disaster Artist,2017-03-12,35.6685,7.107,3573,Disney+,337,Movie,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-03-12,DIS
238,The Godfather,1972-03-14,35.8089,8.687,21367,Disney+,337,Movie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972-03-14,DIS
634649,Spider-Man: No Way Home,2021-12-15,37.1529,7.9,20696,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2021-12-15,DIS
6844,The Ten Commandments,1956-10-05,30.7273,7.772,1688,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1956-10-05,DIS
374720,Dunkirk,2017-07-19,61.5608,7.45,16743,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017-07-19,DIS
993710,Back in Action,2025-01-15,34.8999,6.461,1182,Disney+,337,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-01-15,DIS
603,The Matrix,1999-03-31,34.5252,8.224,26302,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1999-03-31,DIS
278,The Shawshank Redemption,1994-09-23,32.7674,8.708,28179,Disney+,337,Movie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994-09-23,DIS
945961,Alien: Romulus,2024-08-13,34.3244,7.21,3555,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-08-13,DIS
339846,Baywatch,2017-05-25,48.7345,6.092,8173,Disney+,337,Movie,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2017-05-25,DIS
603692,John Wick: Chapter 4,2023-03-22,35.1709,7.724,7004,Disney+,337,Movie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023-03-22,DIS
550,Fight Club,1999-10-15,36.3909,8.439,30189,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999-10-15,DIS
206647,Spectre,2015-10-26,59.5264,6.558,10692,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2015-10-26,DIS
385687,Fast X,2023-05-17,34.9789,7.045,5864,Disney+,337,Movie,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2023-05-17,DIS
37799,The Social Network,2010-10-01,41.3365,7.369,12389,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-10-01,DIS
281957,The Revenant,2015-12-25,38.7044,7.534,18400,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2015-12-25,DIS
450465,Glass,2019-01-16,60.6996,6.663,8632,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2019-01-16,DIS
1100782,Smile 2,2024-10-16,30.307,6.6,1462,Disney+,337,Movie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-10-16,DIS
777443,The Electric State,2025-03-07,32.2234,6.591,1069,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2025-03-07,DIS
38575,The Karate Kid,2010-06-10,47.5278,6.545,6132,Disney+,337,Movie,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2010-06-10,DIS
426063,Nosferatu,2024-12-25,34.3835,6.701,2561,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2024-12-25,DIS
2609,"Planes, Trains and Automobiles",1987-11-26,45.1638,7.2,1989,Disney+,337,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987-11-26,DIS
693134,Dune: Part Two,2024-02-27,31.3996,8.147,6570,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2024-02-27,DIS
