id,name,first_air_date,popularity,vote_average,vote_count,provider,provider_id,content-type,Action & Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Kids,Mystery,News,Reality,Sci-Fi & Fantasy,Soap,Talk,War & Politics,Western,Action,Adventure,Fantasy,History,Horror,Music,Romance,Science Fiction,TV Movie,Thriller,War,release_date,ticker
207332,SAKAMOTO DAYS,2025-01-11,39.971,8.2,110,Netflix,8,TV Show,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-11,NFLX
204635,Orb: On the Movements of the Earth,2024-10-05,24.262,7.881,21,Netflix,8,TV Show,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-05,NFLX
276903,The Hot Spot,2025-01-12,22.022,7.7,3,Netflix,8,TV Show,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-12,NFLX
236000,Kinnikuman Perfect Origin Arc,2024-07-14,21.608,4.6,7,Netflix,8,TV Show,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-14,NFLX
273051,Babanba Banban Vampire,2025-01-11,13.718,8.3,7,Netflix,8,TV Show,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-11,NFLX
278421,Hell for You,2025-01-14,11.453,8.6,5,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-14,NFLX
278338,Japan's Number One Jerk Salaryman,2025-01-09,8.503,0.0,0,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-09,NFLX
275998,Who Saw the Peacock Dance in the Jungle?,2025-01-24,8.093,8.7,6,Netflix,8,TV Show,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-24,NFLX
261510,Live from the Other Side with Tyler Henry,2024-09-17,7.788,6.0,3,Netflix,8,TV Show,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-17,NFLX
207347,Blue Box,2024-10-03,7.022,8.5,17,Netflix,8,TV Show,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-03,NFLX
236994,Dragon Ball DAIMA,2024-10-11,5.758,8.149,410,Netflix,8,TV Show,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-11,NFLX
279868,Inheritance Detective,2025-01-25,5.334,8.5,2,Netflix,8,TV Show,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-25,NFLX
283209,Excellency,2025-01-28,4.945,0.0,0,Netflix,8,TV Show,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-28,NFLX
237512,Jurassic World: Chaos Theory,2024-05-24,4.881,8.4,126,Netflix,8,TV Show,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-24,NFLX
236235,The Gentlemen,2024-03-07,4.172,7.868,538,Netflix,8,TV Show,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-07,NFLX
225385,Black Doves,2024-12-05,4.065,7.148,236,Netflix,8,TV Show,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-05,NFLX
241259,Baby Reindeer,2024-04-11,4.041,7.633,845,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-11,NFLX
246246,Beauty in Black,2024-10-24,4.03,7.5,42,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-24,NFLX
215866,American Primeval,2025-01-09,4.015,7.674,250,Netflix,8,TV Show,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-01-09,NFLX
94028,RIPLEY,2024-04-04,3.997,8.0,272,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04,NFLX
108545,3 Body Problem,2024-03-21,3.939,7.492,1079,Netflix,8,TV Show,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-21,NFLX
240411,Dan Da Dan,2024-10-04,3.909,8.7,433,Netflix,8,TV Show,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-04,NFLX
253905,When the Phone Rings,2024-11-22,3.9,8.451,214,Netflix,8,TV Show,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-22,NFLX
215720,Queen of Tears,2024-03-09,3.894,8.3,360,Netflix,8,TV Show,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-09,NFLX
241269,Bandidos,2024-03-13,3.86,7.3,121,Netflix,8,TV Show,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13,NFLX
242977,La Palma,2024-12-12,3.818,7.0,165,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-12,NFLX
211039,Senna,2024-11-29,3.793,8.154,173,Netflix,8,TV Show,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-29,NFLX
225634,Monsters,2024-09-19,3.782,7.644,348,Netflix,8,TV Show,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-19,NFLX
207333,One Hundred Years of Solitude,2024-12-11,3.779,7.996,136,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-11,NFLX
259140,Ranma1/2,2024-10-06,3.776,8.4,99,Netflix,8,TV Show,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-06,NFLX
220056,The Madness,2024-11-28,3.748,6.5,104,Netflix,8,TV Show,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-28,NFLX
245312,A Man on the Inside,2024-11-21,3.736,7.6,102,Netflix,8,TV Show,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-21,NFLX
220564,The Perfect Couple,2024-09-05,3.727,6.8,225,Netflix,8,TV Show,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-05,NFLX
102621,KAOS,2024-08-29,3.723,7.256,244,Netflix,8,TV Show,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-29,NFLX
241454,Love Next Door,2024-08-17,3.716,8.13,154,Netflix,8,TV Show,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-17,NFLX
252372,Murder Mindfully,2024-10-31,3.708,7.6,104,Netflix,8,TV Show,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-31,NFLX
250923,Nobody Wants This,2024-09-26,3.705,7.6,156,Netflix,8,TV Show,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-26,NFLX
218342,A Good Girl's Guide to Murder,2024-07-10,3.705,7.4,192,Netflix,8,TV Show,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-10,NFLX
259730,The Accident,2024-08-21,3.68,7.5,104,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-21,NFLX
271152,The Secret of the River,2024-10-09,3.678,8.1,123,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-09,NFLX
82452,Avatar the Last Airbender,2024-02-22,3.667,7.876,889,Netflix,8,TV Show,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-22,NFLX
210098,House of Ninjas,2024-02-15,3.663,7.1,124,Netflix,8,TV Show,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-15,NFLX
97333,Twilight of the Gods,2024-09-19,3.661,7.825,103,Netflix,8,TV Show,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-19,NFLX
217667,Eric,2024-05-30,3.648,7.041,218,Netflix,8,TV Show,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-30,NFLX
239287,Terminator Zero,2024-08-29,3.647,7.2,148,Netflix,8,TV Show,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-29,NFLX
156484,The 8 Show,2024-05-17,3.644,7.211,230,Netflix,8,TV Show,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-17,NFLX
239966,The Asunta Case,2024-04-26,3.639,7.469,112,Netflix,8,TV Show,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-26,NFLX
132750,Dead Boy Detectives,2024-04-25,3.639,7.8,244,Netflix,8,TV Show,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-25,NFLX
244243,Missing You,2025-01-01,3.638,6.058,95,Netflix,8,TV Show,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-01,NFLX
231749,Miss Night and Day,2024-06-15,3.635,8.504,131,Netflix,8,TV Show,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-15,NFLX
208825,Parasyte: The Grey,2024-04-05,3.635,7.6,229,Netflix,8,TV Show,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-05,NFLX
240667,One Day,2024-02-08,3.625,7.717,219,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-08,NFLX
158141,Supacell,2024-06-27,3.624,7.5,191,Netflix,8,TV Show,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-27,NFLX
226527,Hierarchy,2024-06-07,3.612,7.659,136,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07,NFLX
242876,Raising Voices,2024-05-31,3.611,7.8,382,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-31,NFLX
206586,The Walking Dead: The Ones Who Live,2024-02-25,3.598,7.967,505,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-25,NFLX
211079,Supersex,2024-03-06,3.594,6.7,113,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-06,NFLX
241473,The Signal,2024-03-07,3.591,6.4,129,Netflix,8,TV Show,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-07,NFLX
212588,Furies,2024-03-01,3.591,7.2,103,Netflix,8,TV Show,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01,NFLX
202783,A Killer Paradox,2024-02-09,3.587,7.4,130,Netflix,8,TV Show,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-09,NFLX
279283,The Breakthrough,2025-01-07,3.536,7.0,82,Netflix,8,TV Show,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-07,NFLX
219652,The Frog,2024-08-23,3.438,7.2,94,Netflix,8,TV Show,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-23,NFLX
230448,Mr. Plankton,2024-11-08,3.432,8.147,78,Netflix,8,TV Show,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-08,NFLX
252605,Geek Girl,2024-05-30,3.362,7.2,93,Netflix,8,TV Show,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-30,NFLX
117830,Tomb Raider: The Legend of Lara Croft,2024-10-10,3.22,6.4,87,Netflix,8,TV Show,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-10,NFLX
241257,Bodkin,2024-05-09,3.216,6.3,89,Netflix,8,TV Show,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-09,NFLX
230003,The Cage,2024-11-08,3.115,6.8,83,Netflix,8,TV Show,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-08,NFLX
230069,Breathless,2024-08-30,3.013,7.7,82,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-30,NFLX
217553,The Trauma Code: Heroes on Call,2025-01-24,2.945,8.397,68,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-24,NFLX
244431,Anthracite,2024-04-10,2.892,6.3,80,Netflix,8,TV Show,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-10,NFLX
232616,The Atypical Family,2024-05-04,2.837,8.1,78,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-04,NFLX
250162,The Decameron,2024-07-25,2.819,6.0,76,Netflix,8,TV Show,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-25,NFLX
261615,Envious,2024-09-18,2.623,7.711,57,Netflix,8,TV Show,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-18,NFLX
248311,The Family Business: New Orleans,2025-01-23,2.563,10.0,4,Netflix,8,TV Show,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-23,NFLX
278922,Private Banker,2025-01-09,2.522,7.0,3,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-09,NFLX
219532,Exploding Kittens,2024-07-12,2.494,7.978,69,Netflix,8,TV Show,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-12,NFLX
254821,Perfect Match,2025-01-25,2.415,8.4,48,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-25,NFLX
263089,Mr. McMahon,2024-09-25,2.401,7.875,64,Netflix,8,TV Show,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-25,NFLX
273081,Don't Come Home,2024-10-31,2.398,7.8,63,Netflix,8,TV Show,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-31,NFLX
235995,Hot Wheels Let's Race,2024-03-04,2.38,8.1,15,Netflix,8,TV Show,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,NFLX
236449,Bank Under Siege,2024-11-08,2.337,6.6,61,Netflix,8,TV Show,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-08,NFLX
225120,A Man in Full,2024-05-02,2.334,6.5,63,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-02,NFLX
154822,When the Stars Gossip,2025-01-04,2.273,7.828,32,Netflix,8,TV Show,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-04,NFLX
258558,The Yara Gambirasio Case: Beyond Reasonable Doubt,2024-07-16,2.078,7.464,56,Netflix,8,TV Show,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-16,NFLX
243202,Rhythm + Flow Italy,2024-02-19,2.026,6.7,13,Netflix,8,TV Show,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-19,NFLX
278877,Public Disorder,2025-01-15,2.016,6.795,39,Netflix,8,TV Show,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-15,NFLX
225467,1992,2024-12-13,1.983,6.38,50,Netflix,8,TV Show,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-13,NFLX
253249,"Ashley Madison: Sex, Lies & Scandal",2024-05-15,1.947,6.8,53,Netflix,8,TV Show,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-15,NFLX
139547,Goodbye Earth,2024-04-26,1.942,5.9,53,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-26,NFLX
242879,The Last Night at Tremore Beach,2024-10-25,1.93,7.0,50,Netflix,8,TV Show,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-25,NFLX
241112,No Good Deed,2024-12-12,1.911,6.2,47,Netflix,8,TV Show,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-12,NFLX
259383,Cobra Kai: Inside the Dojo,2024-07-18,1.888,8.6,31,Netflix,8,TV Show,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-18,NFLX
229906,Gundam: Requiem for Vengeance,2024-10-17,1.886,7.3,49,Netflix,8,TV Show,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-17,NFLX
247441,Testament: The Story of Moses,2024-03-27,1.831,7.5,50,Netflix,8,TV Show,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-27,NFLX
221120,Fiasco,2024-04-30,1.802,6.306,49,Netflix,8,TV Show,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-30,NFLX
230777,The Trunk,2024-11-29,1.738,6.932,44,Netflix,8,TV Show,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-29,NFLX
245684,Culinary Class Wars,2024-09-17,1.698,8.446,37,Netflix,8,TV Show,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-17,NFLX
246799,Crooks,2024-04-04,1.693,7.0,46,Netflix,8,TV Show,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-04,NFLX
265156,Deceitful Love,2024-10-09,1.666,6.895,43,Netflix,8,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-09,NFLX
243396,Territory,2024-10-24,1.647,6.869,42,Netflix,8,TV Show,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024-10-24,NFLX
204139,Primos,2024-07-25,22.235,7.0,6,Disney+,337,TV Show,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-25,DIS
256075,Gypsy Rose: Life After Lock Up,2024-06-03,15.299,8.7,3,Disney+,337,TV Show,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03,DIS
239770,Doctor Who,2024-05-11,4.656,6.5,186,Disney+,337,TV Show,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-11,DIS
138503,Your Friendly Neighborhood Spider-Man,2025-01-29,4.563,7.8,146,Disney+,337,TV Show,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-29,DIS
138501,Agatha All Along,2024-09-18,4.03,7.7,709,Disney+,337,TV Show,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-18,DIS
245026,Wizards Beyond Waverly Place,2024-10-29,3.975,9.0,70,Disney+,337,TV Show,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-29,DIS
202879,Star Wars: Skeleton Crew,2024-12-02,3.92,7.1,265,Disney+,337,TV Show,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-02,DIS
226529,Light Shop,2024-12-04,3.836,8.4,151,Disney+,337,TV Show,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-04,DIS
255868,Dream Productions,2024-12-11,3.778,7.9,116,Disney+,337,TV Show,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-11,DIS
114479,The Acolyte,2024-06-04,3.632,5.579,622,Disney+,337,TV Show,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-04,DIS
138502,X-Men '97,2024-03-20,3.607,8.553,507,Disney+,337,TV Show,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-20,DIS
251091,Star Wars: Tales of the Empire,2024-05-04,3.603,7.6,142,Disney+,337,TV Show,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-04,DIS
220513,Invisible,2024-12-13,3.357,8.29,81,Disney+,337,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-13,DIS
157569,Renegade Nell,2024-03-29,3.24,7.2,83,Disney+,337,TV Show,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-29,DIS
114481,Iwájú,2024-02-28,1.613,7.1,44,Disney+,337,TV Show,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-28,DIS
281666,Goosebumps: The Vanishing,2025-01-10,1.6,6.9,35,Disney+,337,TV Show,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-10,DIS
256953,Bluey Minisodes,2024-06-16,1.053,8.8,23,Disney+,337,TV Show,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-16,DIS
253760,LEGO Star Wars: Rebuild the Galaxy,2024-09-13,0.905,6.8,22,Disney+,337,TV Show,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-13,DIS
153577,Selenkay,2024-08-21,0.784,7.7,19,Disney+,337,TV Show,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-21,DIS
118477,OceanXplorers,2024-08-18,0.782,7.9,19,Disney+,337,TV Show,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-18,DIS
277463,Lost Treasures Of The Bible,2024-12-19,0.78,7.25,8,Disney+,337,TV Show,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-19,DIS
157200,Secrets of the Octopus,2024-04-21,0.671,8.4,17,Disney+,337,TV Show,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-21,DIS
201480,Kindergarten: The Musical!,2024-09-03,0.609,0.0,0,Disney+,337,TV Show,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-03,DIS
262153,LEGO Pixar: BrickToons,2024-09-04,0.586,5.8,13,Disney+,337,TV Show,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-04,DIS
273974,Náhradníci,2024-12-13,0.575,6.0,1,Disney+,337,TV Show,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-13,DIS
254799,Are You Sure?!,2024-08-08,0.539,8.9,7,Disney+,337,TV Show,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-08,DIS
204136,Zombies: The Re-Animated Series,2024-06-28,0.456,6.0,5,Disney+,337,TV Show,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-28,DIS
274921,Tsunami: Race Against Time,2024-11-24,0.424,8.3,6,Disney+,337,TV Show,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-24,DIS
